method,h,t,y1,y2,y3
Explicit Euler,0.0001,632,-inf,-nan,inf
Explicit Euler,0.0001,633,-inf,-nan,inf
Explicit Euler,0.0001,634,-inf,-nan,inf
Explicit Euler,0.0001,635,-inf,-nan,inf
Explicit Euler,0.0001,636,-inf,-nan,inf
Explicit Euler,0.0001,637,-inf,-nan,inf
Explicit Euler,0.0001,638,-inf,-nan,inf
Explicit Euler,0.0001,639,-inf,-nan,inf
Explicit Euler,0.0001,640,-inf,-nan,inf
Explicit Euler,0.0001,641,-inf,-nan,inf
Explicit Euler,0.0001,642,-inf,-nan,inf
Explicit Euler,0.0001,643,-inf,-nan,inf
Explicit Euler,0.0001,644,-inf,-nan,inf
Explicit Euler,0.0001,645,-inf,-nan,inf
Explicit Euler,0.0001,646,-inf,-nan,inf
Explicit Euler,0.0001,647,-inf,-nan,inf
Explicit Euler,0.0001,648,-inf,-nan,inf
Explicit Euler,0.0001,649,-inf,-nan,inf
Explicit Euler,0.0001,650,-inf,-nan,inf
Explicit Euler,0.0001,651,-inf,-nan,inf
Explicit Euler,0.0001,652,-inf,-nan,inf
Explicit Euler,0.0001,653,-inf,-nan,inf
Explicit Euler,0.0001,654,-inf,-nan,inf
Explicit Euler,0.0001,655,-inf,-nan,inf
Explicit Euler,0.0001,656,-inf,-nan,inf
Explicit Euler,0.0001,657,-inf,-nan,inf
Explicit Euler,0.0001,658,-inf,-nan,inf
Explicit Euler,0.0001,659,-inf,-nan,inf
Explicit Euler,0.0001,660,-inf,-nan,inf
Explicit Euler,0.0001,661,-inf,-nan,inf
Explicit Euler,0.0001,662,-inf,-nan,inf
Explicit Euler,0.0001,663,-inf,-nan,inf
Explicit Euler,0.0001,664,-inf,-nan,inf
Explicit Euler,0.0001,665,-inf,-nan,inf
Explicit Euler,0.0001,666,-inf,-nan,inf
Explicit Euler,0.0001,667,-inf,-nan,inf
Explicit Euler,0.0001,668,-inf,-nan,inf
Explicit Euler,0.0001,669,-inf,-nan,inf
Explicit Euler,0.0001,670,-inf,-nan,inf
Explicit Euler,0.0001,671,-inf,-nan,inf
Explicit Euler,0.0001,672,-inf,-nan,inf
Explicit Euler,0.0001,673,-inf,-nan,inf
Explicit Euler,0.0001,674,-inf,-nan,inf
Explicit Euler,0.0001,675,-inf,-nan,inf
Explicit Euler,0.0001,676,-inf,-nan,inf
Explicit Euler,0.0001,677,-inf,-nan,inf
Explicit Euler,0.0001,678,-inf,-nan,inf
Explicit Euler,0.0001,679,-inf,-nan,inf
Explicit Euler,0.0001,680,-inf,-nan,inf
Explicit Euler,0.0001,681,-inf,-nan,inf
Explicit Euler,0.0001,682,-inf,-nan,inf
Explicit Euler,0.0001,683,-inf,-nan,inf
Explicit Euler,0.0001,684,-inf,-nan,inf
Explicit Euler,0.0001,685,-inf,-nan,inf
Explicit Euler,0.0001,686,-inf,-nan,inf
Explicit Euler,0.0001,687,-inf,-nan,inf
Explicit Euler,0.0001,688,-inf,-nan,inf
Explicit Euler,0.0001,689,-inf,-nan,inf
Explicit Euler,0.0001,690,-inf,-nan,inf
Explicit Euler,0.0001,691,-inf,-nan,inf
Explicit Euler,0.0001,692,-inf,-nan,inf
Explicit Euler,0.0001,693,-inf,-nan,inf
Explicit Euler,0.0001,694,-inf,-nan,inf
Explicit Euler,0.0001,695,-inf,-nan,inf
Explicit Euler,0.0001,696,-inf,-nan,inf
Explicit Euler,0.0001,697,-inf,-nan,inf
Explicit Euler,0.0001,698,-inf,-nan,inf
Explicit Euler,0.0001,699,-inf,-nan,inf
Explicit Euler,0.0001,700,-inf,-nan,inf
Explicit Euler,0.0001,701,-inf,-nan,inf
Explicit Euler,0.0001,702,-inf,-nan,inf
Explicit Euler,0.0001,703,-inf,-nan,inf
Explicit Euler,0.0001,704,-inf,-nan,inf
Explicit Euler,0.0001,705,-inf,-nan,inf
Explicit Euler,0.0001,706,-inf,-nan,inf
Explicit Euler,0.0001,707,-inf,-nan,inf
Explicit Euler,0.0001,708,-inf,-nan,inf
Explicit Euler,0.0001,709,-inf,-nan,inf
Explicit Euler,0.0001,710,-inf,-nan,inf
Explicit Euler,0.0001,711,-inf,-nan,inf
Explicit Euler,0.0001,712,-inf,-nan,inf
Explicit Euler,0.0001,713,-inf,-nan,inf
Explicit Euler,0.0001,714,-inf,-nan,inf
Explicit Euler,0.0001,715,-inf,-nan,inf
Explicit Euler,0.0001,716,-inf,-nan,inf
Explicit Euler,0.0001,717,-inf,-nan,inf
Explicit Euler,0.0001,718,-inf,-nan,inf
Explicit Euler,0.0001,719,-inf,-nan,inf
Explicit Euler,0.0001,720,-inf,-nan,inf
Explicit Euler,0.0001,721,-inf,-nan,inf
Explicit Euler,0.0001,722,-inf,-nan,inf
Explicit Euler,0.0001,723,-inf,-nan,inf
Explicit Euler,0.0001,724,-inf,-nan,inf
Explicit Euler,0.0001,725,-inf,-nan,inf
Explicit Euler,0.0001,726,-inf,-nan,inf
Explicit Euler,0.0001,727,-inf,-nan,inf
Explicit Euler,0.0001,728,-inf,-nan,inf
Explicit Euler,0.0001,729,-inf,-nan,inf
Explicit Euler,0.0001,730,-inf,-nan,inf
Explicit Euler,0.0001,731,-inf,-nan,inf
Explicit Euler,0.0001,732,-inf,-nan,inf
Explicit Euler,0.0001,733,-inf,-nan,inf
Explicit Euler,0.0001,734,-inf,-nan,inf
Explicit Euler,0.0001,735,-inf,-nan,inf
Explicit Euler,0.0001,736,-inf,-nan,inf
Explicit Euler,0.0001,737,-inf,-nan,inf
Explicit Euler,0.0001,738,-inf,-nan,inf
Explicit Euler,0.0001,739,-inf,-nan,inf
Explicit Euler,0.0001,740,-inf,-nan,inf
Explicit Euler,0.0001,741,-inf,-nan,inf
Explicit Euler,0.0001,742,-inf,-nan,inf
Explicit Euler,0.0001,743,-inf,-nan,inf
Explicit Euler,0.0001,744,-inf,-nan,inf
Explicit Euler,0.0001,745,-inf,-nan,inf
Explicit Euler,0.0001,746,-inf,-nan,inf
Explicit Euler,0.0001,747,-inf,-nan,inf
Explicit Euler,0.0001,748,-inf,-nan,inf
Explicit Euler,0.0001,749,-inf,-nan,inf
Explicit Euler,0.0001,750,-inf,-nan,inf
Explicit Euler,0.0001,751,-inf,-nan,inf
Explicit Euler,0.0001,752,-inf,-nan,inf
Explicit Euler,0.0001,753,-inf,-nan,inf
Explicit Euler,0.0001,754,-inf,-nan,inf
Explicit Euler,0.0001,755,-inf,-nan,inf
Explicit Euler,0.0001,756,-inf,-nan,inf
Explicit Euler,0.0001,757,-inf,-nan,inf
Explicit Euler,0.0001,758,-inf,-nan,inf
Explicit Euler,0.0001,759,-inf,-nan,inf
Explicit Euler,0.0001,760,-inf,-nan,inf
Explicit Euler,0.0001,761,-inf,-nan,inf
Explicit Euler,0.0001,762,-inf,-nan,inf
Explicit Euler,0.0001,763,-inf,-nan,inf
Explicit Euler,0.0001,764,-inf,-nan,inf
Explicit Euler,0.0001,765,-inf,-nan,inf
Explicit Euler,0.0001,766,-inf,-nan,inf
Explicit Euler,0.0001,767,-inf,-nan,inf
Explicit Euler,0.0001,768,-inf,-nan,inf
Explicit Euler,0.0001,769,-inf,-nan,inf
Explicit Euler,0.0001,770,-inf,-nan,inf
Explicit Euler,0.0001,771,-inf,-nan,inf
Explicit Euler,0.0001,772,-inf,-nan,inf
Explicit Euler,0.0001,773,-inf,-nan,inf
Explicit Euler,0.0001,774,-inf,-nan,inf
Explicit Euler,0.0001,775,-inf,-nan,inf
Explicit Euler,0.0001,776,-inf,-nan,inf
Explicit Euler,0.0001,777,-inf,-nan,inf
Explicit Euler,0.0001,778,-inf,-nan,inf
Explicit Euler,0.0001,779,-inf,-nan,inf
Explicit Euler,0.0001,780,-inf,-nan,inf
Explicit Euler,0.0001,781,-inf,-nan,inf
Explicit Euler,0.0001,782,-inf,-nan,inf
Explicit Euler,0.0001,783,-inf,-nan,inf
Explicit Euler,0.0001,784,-inf,-nan,inf
Explicit Euler,0.0001,785,-inf,-nan,inf
Explicit Euler,0.0001,786,-inf,-nan,inf
Explicit Euler,0.0001,787,-inf,-nan,inf
Explicit Euler,0.0001,788,-inf,-nan,inf
Explicit Euler,0.0001,789,-inf,-nan,inf
Explicit Euler,0.0001,790,-inf,-nan,inf
Explicit Euler,0.0001,791,-inf,-nan,inf
Explicit Euler,0.0001,792,-inf,-nan,inf
Explicit Euler,0.0001,793,-inf,-nan,inf
Explicit Euler,0.0001,794,-inf,-nan,inf
Explicit Euler,0.0001,795,-inf,-nan,inf
Explicit Euler,0.0001,796,-inf,-nan,inf
Explicit Euler,0.0001,797,-inf,-nan,inf
Explicit Euler,0.0001,798,-inf,-nan,inf
Explicit Euler,0.0001,799,-inf,-nan,inf
Explicit Euler,0.0001,800,-inf,-nan,inf
Explicit Euler,0.0001,801,-inf,-nan,inf
Explicit Euler,0.0001,802,-inf,-nan,inf
Explicit Euler,0.0001,803,-inf,-nan,inf
Explicit Euler,0.0001,804,-inf,-nan,inf
Explicit Euler,0.0001,805,-inf,-nan,inf
Explicit Euler,0.0001,806,-inf,-nan,inf
Explicit Euler,0.0001,807,-inf,-nan,inf
Explicit Euler,0.0001,808,-inf,-nan,inf
Explicit Euler,0.0001,809,-inf,-nan,inf
Explicit Euler,0.0001,810,-inf,-nan,inf
Explicit Euler,0.0001,811,-inf,-nan,inf
Explicit Euler,0.0001,812,-inf,-nan,inf
Explicit Euler,0.0001,813,-inf,-nan,inf
Explicit Euler,0.0001,814,-inf,-nan,inf
Explicit Euler,0.0001,815,-inf,-nan,inf
Explicit Euler,0.0001,816,-inf,-nan,inf
Explicit Euler,0.0001,817,-inf,-nan,inf
Explicit Euler,0.0001,818,-inf,-nan,inf
Explicit Euler,0.0001,819,-inf,-nan,inf
Explicit Euler,0.0001,820,-inf,-nan,inf
Explicit Euler,0.0001,821,-inf,-nan,inf
Explicit Euler,0.0001,822,-inf,-nan,inf
Explicit Euler,0.0001,823,-inf,-nan,inf
Explicit Euler,0.0001,824,-inf,-nan,inf
Explicit Euler,0.0001,825,-inf,-nan,inf
Explicit Euler,0.0001,826,-inf,-nan,inf
Explicit Euler,0.0001,827,-inf,-nan,inf
Explicit Euler,0.0001,828,-inf,-nan,inf
Explicit Euler,0.0001,829,-inf,-nan,inf
Explicit Euler,0.0001,830,-inf,-nan,inf
Explicit Euler,0.0001,831,-inf,-nan,inf
Explicit Euler,0.0001,832,-inf,-nan,inf
Explicit Euler,0.0001,833,-inf,-nan,inf
Explicit Euler,0.0001,834,-inf,-nan,inf
Explicit Euler,0.0001,835,-inf,-nan,inf
Explicit Euler,0.0001,836,-inf,-nan,inf
Explicit Euler,0.0001,837,-inf,-nan,inf
Explicit Euler,0.0001,838,-inf,-nan,inf
Explicit Euler,0.0001,839,-inf,-nan,inf
Explicit Euler,0.0001,840,-inf,-nan,inf
Explicit Euler,0.0001,841,-inf,-nan,inf
Explicit Euler,0.0001,842,-inf,-nan,inf
Explicit Euler,0.0001,843,-inf,-nan,inf
Explicit Euler,0.0001,844,-inf,-nan,inf
Explicit Euler,0.0001,845,-inf,-nan,inf
Explicit Euler,0.0001,846,-inf,-nan,inf
Explicit Euler,0.0001,847,-inf,-nan,inf
Explicit Euler,0.0001,848,-inf,-nan,inf
Explicit Euler,0.0001,849,-inf,-nan,inf
Explicit Euler,0.0001,850,-inf,-nan,inf
Explicit Euler,0.0001,851,-inf,-nan,inf
Explicit Euler,0.0001,852,-inf,-nan,inf
Explicit Euler,0.0001,853,-inf,-nan,inf
Explicit Euler,0.0001,854,-inf,-nan,inf
Explicit Euler,0.0001,855,-inf,-nan,inf
Explicit Euler,0.0001,856,-inf,-nan,inf
Explicit Euler,0.0001,857,-inf,-nan,inf
Explicit Euler,0.0001,858,-inf,-nan,inf
Explicit Euler,0.0001,859,-inf,-nan,inf
Explicit Euler,0.0001,860,-inf,-nan,inf
Explicit Euler,0.0001,861,-inf,-nan,inf
Explicit Euler,0.0001,862,-inf,-nan,inf
Explicit Euler,0.0001,863,-inf,-nan,inf
Explicit Euler,0.0001,864,-inf,-nan,inf
Explicit Euler,0.0001,865,-inf,-nan,inf
Explicit Euler,0.0001,866,-inf,-nan,inf
Explicit Euler,0.0001,867,-inf,-nan,inf
Explicit Euler,0.0001,868,-inf,-nan,inf
Explicit Euler,0.0001,869,-inf,-nan,inf
Explicit Euler,0.0001,870,-inf,-nan,inf
Explicit Euler,0.0001,871,-inf,-nan,inf
Explicit Euler,0.0001,872,-inf,-nan,inf
Explicit Euler,0.0001,873,-inf,-nan,inf
Explicit Euler,0.0001,874,-inf,-nan,inf
Explicit Euler,0.0001,875,-inf,-nan,inf
Explicit Euler,0.0001,876,-inf,-nan,inf
Explicit Euler,0.0001,877,-inf,-nan,inf
Explicit Euler,0.0001,878,-inf,-nan,inf
Explicit Euler,0.0001,879,-inf,-nan,inf
Explicit Euler,0.0001,880,-inf,-nan,inf
Explicit Euler,0.0001,881,-inf,-nan,inf
Explicit Euler,0.0001,882,-inf,-nan,inf
Explicit Euler,0.0001,883,-inf,-nan,inf
Explicit Euler,0.0001,884,-inf,-nan,inf
Explicit Euler,0.0001,885,-inf,-nan,inf
Explicit Euler,0.0001,886,-inf,-nan,inf
Explicit Euler,0.0001,887,-inf,-nan,inf
Explicit Euler,0.0001,888,-inf,-nan,inf
Explicit Euler,0.0001,889,-inf,-nan,inf
Explicit Euler,0.0001,890,-inf,-nan,inf
Explicit Euler,0.0001,891,-inf,-nan,inf
Explicit Euler,0.0001,892,-inf,-nan,inf
Explicit Euler,0.0001,893,-inf,-nan,inf
Explicit Euler,0.0001,894,-inf,-nan,inf
Explicit Euler,0.0001,895,-inf,-nan,inf
Explicit Euler,0.0001,896,-inf,-nan,inf
Explicit Euler,0.0001,897,-inf,-nan,inf
Explicit Euler,0.0001,898,-inf,-nan,inf
Explicit Euler,0.0001,899,-inf,-nan,inf
Explicit Euler,0.0001,900,-inf,-nan,inf
Explicit Euler,0.0001,901,-inf,-nan,inf
Explicit Euler,0.0001,902,-inf,-nan,inf
Explicit Euler,0.0001,903,-inf,-nan,inf
Explicit Euler,0.0001,904,-inf,-nan,inf
Explicit Euler,0.0001,905,-inf,-nan,inf
Explicit Euler,0.0001,906,-inf,-nan,inf
Explicit Euler,0.0001,907,-inf,-nan,inf
Explicit Euler,0.0001,908,-inf,-nan,inf
Explicit Euler,0.0001,909,-inf,-nan,inf
Explicit Euler,0.0001,910,-inf,-nan,inf
Explicit Euler,0.0001,911,-inf,-nan,inf
Explicit Euler,0.0001,912,-inf,-nan,inf
Explicit Euler,0.0001,913,-inf,-nan,inf
Explicit Euler,0.0001,914,-inf,-nan,inf
Explicit Euler,0.0001,915,-inf,-nan,inf
Explicit Euler,0.0001,916,-inf,-nan,inf
Explicit Euler,0.0001,917,-inf,-nan,inf
Explicit Euler,0.0001,918,-inf,-nan,inf
Explicit Euler,0.0001,919,-inf,-nan,inf
Explicit Euler,0.0001,920,-inf,-nan,inf
Explicit Euler,0.0001,921,-inf,-nan,inf
Explicit Euler,0.0001,922,-inf,-nan,inf
Explicit Euler,0.0001,923,-inf,-nan,inf
Explicit Euler,0.0001,924,-inf,-nan,inf
Explicit Euler,0.0001,925,-inf,-nan,inf
Explicit Euler,0.0001,926,-inf,-nan,inf
Explicit Euler,0.0001,927,-inf,-nan,inf
Explicit Euler,0.0001,928,-inf,-nan,inf
Explicit Euler,0.0001,929,-inf,-nan,inf
Explicit Euler,0.0001,930,-inf,-nan,inf
Explicit Euler,0.0001,931,-inf,-nan,inf
Explicit Euler,0.0001,932,-inf,-nan,inf
Explicit Euler,0.0001,933,-inf,-nan,inf
Explicit Euler,0.0001,934,-inf,-nan,inf
Explicit Euler,0.0001,935,-inf,-nan,inf
Explicit Euler,0.0001,936,-inf,-nan,inf
Explicit Euler,0.0001,937,-inf,-nan,inf
Explicit Euler,0.0001,938,-inf,-nan,inf
Explicit Euler,0.0001,939,-inf,-nan,inf
Explicit Euler,0.0001,940,-inf,-nan,inf
Explicit Euler,0.0001,941,-inf,-nan,inf
Explicit Euler,0.0001,942,-inf,-nan,inf
Explicit Euler,0.0001,943,-inf,-nan,inf
Explicit Euler,0.0001,944,-inf,-nan,inf
Explicit Euler,0.0001,945,-inf,-nan,inf
Explicit Euler,0.0001,946,-inf,-nan,inf
Explicit Euler,0.0001,947,-inf,-nan,inf
Explicit Euler,0.0001,948,-inf,-nan,inf
Explicit Euler,0.0001,949,-inf,-nan,inf
Explicit Euler,0.0001,950,-inf,-nan,inf
Explicit Euler,0.0001,951,-inf,-nan,inf
Explicit Euler,0.0001,952,-inf,-nan,inf
Explicit Euler,0.0001,953,-inf,-nan,inf
Explicit Euler,0.0001,954,-inf,-nan,inf
Explicit Euler,0.0001,955,-inf,-nan,inf
Explicit Euler,0.0001,956,-inf,-nan,inf
Explicit Euler,0.0001,957,-inf,-nan,inf
Explicit Euler,0.0001,958,-inf,-nan,inf
Explicit Euler,0.0001,959,-inf,-nan,inf
Explicit Euler,0.0001,960,-inf,-nan,inf
Explicit Euler,0.0001,961,-inf,-nan,inf
Explicit Euler,0.0001,962,-inf,-nan,inf
Explicit Euler,0.0001,963,-inf,-nan,inf
Explicit Euler,0.0001,964,-inf,-nan,inf
Explicit Euler,0.0001,965,-inf,-nan,inf
Explicit Euler,0.0001,966,-inf,-nan,inf
Explicit Euler,0.0001,967,-inf,-nan,inf
Explicit Euler,0.0001,968,-inf,-nan,inf
Explicit Euler,0.0001,969,-inf,-nan,inf
Explicit Euler,0.0001,970,-inf,-nan,inf
Explicit Euler,0.0001,971,-inf,-nan,inf
Explicit Euler,0.0001,972,-inf,-nan,inf
Explicit Euler,0.0001,973,-inf,-nan,inf
Explicit Euler,0.0001,974,-inf,-nan,inf
Explicit Euler,0.0001,975,-inf,-nan,inf
Explicit Euler,0.0001,976,-inf,-nan,inf
Explicit Euler,0.0001,977,-inf,-nan,inf
Explicit Euler,0.0001,978,-inf,-nan,inf
Explicit Euler,0.0001,979,-inf,-nan,inf
Explicit Euler,0.0001,980,-inf,-nan,inf
Explicit Euler,0.0001,981,-inf,-nan,inf
Explicit Euler,0.0001,982,-inf,-nan,inf
Explicit Euler,0.0001,983,-inf,-nan,inf
Explicit Euler,0.0001,984,-inf,-nan,inf
Explicit Euler,0.0001,985,-inf,-nan,inf
Explicit Euler,0.0001,986,-inf,-nan,inf
Explicit Euler,0.0001,987,-inf,-nan,inf
Explicit Euler,0.0001,988,-inf,-nan,inf
Explicit Euler,0.0001,989,-inf,-nan,inf
Explicit Euler,0.0001,990,-inf,-nan,inf
Explicit Euler,0.0001,991,-inf,-nan,inf
Explicit Euler,0.0001,992,-inf,-nan,inf
Explicit Euler,0.0001,993,-inf,-nan,inf
Explicit Euler,0.0001,994,-inf,-nan,inf
Explicit Euler,0.0001,995,-inf,-nan,inf
Explicit Euler,0.0001,996,-inf,-nan,inf
Explicit Euler,0.0001,997,-inf,-nan,inf
Explicit Euler,0.0001,998,-inf,-nan,inf
Explicit Euler,0.0001,999,-inf,-nan,inf
Explicit Euler,0.0001,1000,-inf,-nan,inf
Explicit Euler,0.0001,1001,-inf,-nan,inf
Explicit Euler,0.0001,1002,-inf,-nan,inf
Explicit Euler,0.0001,1003,-inf,-nan,inf
Explicit Euler,0.0001,1004,-inf,-nan,inf
Explicit Euler,0.0001,1005,-inf,-nan,inf
Explicit Euler,0.0001,1006,-inf,-nan,inf
Explicit Euler,0.0001,1007,-inf,-nan,inf
Explicit Euler,0.0001,1008,-inf,-nan,inf
Explicit Euler,0.0001,1009,-inf,-nan,inf
Explicit Euler,0.0001,1010,-inf,-nan,inf
Explicit Euler,0.0001,1011,-inf,-nan,inf
Explicit Euler,0.0001,1012,-inf,-nan,inf
Explicit Euler,0.0001,1013,-inf,-nan,inf
Explicit Euler,0.0001,1014,-inf,-nan,inf
Explicit Euler,0.0001,1015,-inf,-nan,inf
Explicit Euler,0.0001,1016,-inf,-nan,inf
Explicit Euler,0.0001,1017,-inf,-nan,inf
Explicit Euler,0.0001,1018,-inf,-nan,inf
Explicit Euler,0.0001,1019,-inf,-nan,inf
Explicit Euler,0.0001,1020,-inf,-nan,inf
Explicit Euler,0.0001,1021,-inf,-nan,inf
Explicit Euler,0.0001,1022,-inf,-nan,inf
Explicit Euler,0.0001,1023,-inf,-nan,inf
Explicit Euler,0.0001,1024,-inf,-nan,inf
Explicit Euler,0.0001,1025,-inf,-nan,inf
Explicit Euler,0.0001,1026,-inf,-nan,inf
Explicit Euler,0.0001,1027,-inf,-nan,inf
Explicit Euler,0.0001,1028,-inf,-nan,inf
Explicit Euler,0.0001,1029,-inf,-nan,inf
Explicit Euler,0.0001,1030,-inf,-nan,inf
Explicit Euler,0.0001,1031,-inf,-nan,inf
Explicit Euler,0.0001,1032,-inf,-nan,inf
Explicit Euler,0.0001,1033,-inf,-nan,inf
Explicit Euler,0.0001,1034,-inf,-nan,inf
Explicit Euler,0.0001,1035,-inf,-nan,inf
Explicit Euler,0.0001,1036,-inf,-nan,inf
Explicit Euler,0.0001,1037,-inf,-nan,inf
Explicit Euler,0.0001,1038,-inf,-nan,inf
Explicit Euler,0.0001,1039,-inf,-nan,inf
Explicit Euler,0.0001,1040,-inf,-nan,inf
Explicit Euler,0.0001,1041,-inf,-nan,inf
Explicit Euler,0.0001,1042,-inf,-nan,inf
Explicit Euler,0.0001,1043,-inf,-nan,inf
Explicit Euler,0.0001,1044,-inf,-nan,inf
Explicit Euler,0.0001,1045,-inf,-nan,inf
Explicit Euler,0.0001,1046,-inf,-nan,inf
Explicit Euler,0.0001,1047,-inf,-nan,inf
Explicit Euler,0.0001,1048,-inf,-nan,inf
Explicit Euler,0.0001,1049,-inf,-nan,inf
Explicit Euler,0.0001,1050,-inf,-nan,inf
Explicit Euler,0.0001,1051,-inf,-nan,inf
Explicit Euler,0.0001,1052,-inf,-nan,inf
Explicit Euler,0.0001,1053,-inf,-nan,inf
Explicit Euler,0.0001,1054,-inf,-nan,inf
Explicit Euler,0.0001,1055,-inf,-nan,inf
Explicit Euler,0.0001,1056,-inf,-nan,inf
Explicit Euler,0.0001,1057,-inf,-nan,inf
Explicit Euler,0.0001,1058,-inf,-nan,inf
Explicit Euler,0.0001,1059,-inf,-nan,inf
Explicit Euler,0.0001,1060,-inf,-nan,inf
Explicit Euler,0.0001,1061,-inf,-nan,inf
Explicit Euler,0.0001,1062,-inf,-nan,inf
Explicit Euler,0.0001,1063,-inf,-nan,inf
Explicit Euler,0.0001,1064,-inf,-nan,inf
Explicit Euler,0.0001,1065,-inf,-nan,inf
Explicit Euler,0.0001,1066,-inf,-nan,inf
Explicit Euler,0.0001,1067,-inf,-nan,inf
Explicit Euler,0.0001,1068,-inf,-nan,inf
Explicit Euler,0.0001,1069,-inf,-nan,inf
Explicit Euler,0.0001,1070,-inf,-nan,inf
Explicit Euler,0.0001,1071,-inf,-nan,inf
Explicit Euler,0.0001,1072,-inf,-nan,inf
Explicit Euler,0.0001,1073,-inf,-nan,inf
Explicit Euler,0.0001,1074,-inf,-nan,inf
Explicit Euler,0.0001,1075,-inf,-nan,inf
Explicit Euler,0.0001,1076,-inf,-nan,inf
Explicit Euler,0.0001,1077,-inf,-nan,inf
Explicit Euler,0.0001,1078,-inf,-nan,inf
Explicit Euler,0.0001,1079,-inf,-nan,inf
Explicit Euler,0.0001,1080,-inf,-nan,inf
Explicit Euler,0.0001,1081,-inf,-nan,inf
Explicit Euler,0.0001,1082,-inf,-nan,inf
Explicit Euler,0.0001,1083,-inf,-nan,inf
Explicit Euler,0.0001,1084,-inf,-nan,inf
Explicit Euler,0.0001,1085,-inf,-nan,inf
Explicit Euler,0.0001,1086,-inf,-nan,inf
Explicit Euler,0.0001,1087,-inf,-nan,inf
Explicit Euler,0.0001,1088,-inf,-nan,inf
Explicit Euler,0.0001,1089,-inf,-nan,inf
Explicit Euler,0.0001,1090,-inf,-nan,inf
Explicit Euler,0.0001,1091,-inf,-nan,inf
Explicit Euler,0.0001,1092,-inf,-nan,inf
Explicit Euler,0.0001,1093,-inf,-nan,inf
Explicit Euler,0.0001,1094,-inf,-nan,inf
Explicit Euler,0.0001,1095,-inf,-nan,inf
Explicit Euler,0.0001,1096,-inf,-nan,inf
Explicit Euler,0.0001,1097,-inf,-nan,inf
Explicit Euler,0.0001,1098,-inf,-nan,inf
Explicit Euler,0.0001,1099,-inf,-nan,inf
Explicit Euler,0.0001,1100,-inf,-nan,inf
Explicit Euler,0.0001,1101,-inf,-nan,inf
Explicit Euler,0.0001,1102,-inf,-nan,inf
Explicit Euler,0.0001,1103,-inf,-nan,inf
Explicit Euler,0.0001,1104,-inf,-nan,inf
Explicit Euler,0.0001,1105,-inf,-nan,inf
Explicit Euler,0.0001,1106,-inf,-nan,inf
Explicit Euler,0.0001,1107,-inf,-nan,inf
Explicit Euler,0.0001,1108,-inf,-nan,inf
Explicit Euler,0.0001,1109,-inf,-nan,inf
Explicit Euler,0.0001,1110,-inf,-nan,inf
Explicit Euler,0.0001,1111,-inf,-nan,inf
Explicit Euler,0.0001,1112,-inf,-nan,inf
Explicit Euler,0.0001,1113,-inf,-nan,inf
Explicit Euler,0.0001,1114,-inf,-nan,inf
Explicit Euler,0.0001,1115,-inf,-nan,inf
Explicit Euler,0.0001,1116,-inf,-nan,inf
Explicit Euler,0.0001,1117,-inf,-nan,inf
Explicit Euler,0.0001,1118,-inf,-nan,inf
Explicit Euler,0.0001,1119,-inf,-nan,inf
Explicit Euler,0.0001,1120,-inf,-nan,inf
Explicit Euler,0.0001,1121,-inf,-nan,inf
Explicit Euler,0.0001,1122,-inf,-nan,inf
Explicit Euler,0.0001,1123,-inf,-nan,inf
Explicit Euler,0.0001,1124,-inf,-nan,inf
Explicit Euler,0.0001,1125,-inf,-nan,inf
Explicit Euler,0.0001,1126,-inf,-nan,inf
Explicit Euler,0.0001,1127,-inf,-nan,inf
Explicit Euler,0.0001,1128,-inf,-nan,inf
Explicit Euler,0.0001,1129,-inf,-nan,inf
Explicit Euler,0.0001,1130,-inf,-nan,inf
Explicit Euler,0.0001,1131,-inf,-nan,inf
Explicit Euler,0.0001,1132,-inf,-nan,inf
Explicit Euler,0.0001,1133,-inf,-nan,inf
Explicit Euler,0.0001,1134,-inf,-nan,inf
Explicit Euler,0.0001,1135,-inf,-nan,inf
Explicit Euler,0.0001,1136,-inf,-nan,inf
Explicit Euler,0.0001,1137,-inf,-nan,inf
Explicit Euler,0.0001,1138,-inf,-nan,inf
Explicit Euler,0.0001,1139,-inf,-nan,inf
Explicit Euler,0.0001,1140,-inf,-nan,inf
Explicit Euler,0.0001,1141,-inf,-nan,inf
Explicit Euler,0.0001,1142,-inf,-nan,inf
Explicit Euler,0.0001,1143,-inf,-nan,inf
Explicit Euler,0.0001,1144,-inf,-nan,inf
Explicit Euler,0.0001,1145,-inf,-nan,inf
Explicit Euler,0.0001,1146,-inf,-nan,inf
Explicit Euler,0.0001,1147,-inf,-nan,inf
Explicit Euler,0.0001,1148,-inf,-nan,inf
Explicit Euler,0.0001,1149,-inf,-nan,inf
Explicit Euler,0.0001,1150,-inf,-nan,inf
Explicit Euler,0.0001,1151,-inf,-nan,inf
Explicit Euler,0.0001,1152,-inf,-nan,inf
Explicit Euler,0.0001,1153,-inf,-nan,inf
Explicit Euler,0.0001,1154,-inf,-nan,inf
Explicit Euler,0.0001,1155,-inf,-nan,inf
Explicit Euler,0.0001,1156,-inf,-nan,inf
Explicit Euler,0.0001,1157,-inf,-nan,inf
Explicit Euler,0.0001,1158,-inf,-nan,inf
Explicit Euler,0.0001,1159,-inf,-nan,inf
Explicit Euler,0.0001,1160,-inf,-nan,inf
Explicit Euler,0.0001,1161,-inf,-nan,inf
Explicit Euler,0.0001,1162,-inf,-nan,inf
